tabela_sftp,tabela_dump,campo,tipo_sftp,tipo_dump,match_tipo
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereco_do_imovel,double precision,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsao_da_entrega,text,timestamp without time zone,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,data_de_contratacao,text,timestamp without time zone,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,data_de_movimento,text,timestamp without time zone,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situacao_do_empreendimento,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,exec,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imovel,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imovel,double precision,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imovel,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,modalidade,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,municipio,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,nome_empreendimento,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,numero_do_imovel,double precision,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,observacoes,double precision,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,situacao_do_empreendimento,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,situacao_do_empreendimento_em_janeiro_do_ano_de_referencia,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,uf,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,uh_contratadas,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,uh_entregues,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,uh_vigentes,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,double precision,bigint,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_aporte_adicional,text,double precision,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_contratado,text,double precision,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado,text,double precision,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_bb_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado_do_ano_de_referencia,text,double precision,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,agente_financeiro,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,apf,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,bairro_do_imovel,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,cep_do_imovel,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,codigo_ibge_do_municipio,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,complemento_do_endereco_do_imovel,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,data_da_previsao_da_entrega,text,timestamp without time zone,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,data_de_contratacao,text,timestamp without time zone,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,data_de_movimento,text,timestamp without time zone,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situacao_do_empreendimento,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,exec,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,latitude_do_imovel,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,logradouro_do_imovel,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,longitude_do_imovel,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,modalidade,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,municipio,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,nome_empreendimento,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,numero_do_imovel,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,observacoes,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,situacao_do_empreendimento,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,situacao_do_empreendimento_em_janeiro_do_ano_de_referencia,text,text,normalizado
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,uf,text,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,uh_contratadas,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,uh_entregues,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,uh_vigentes,bigint,text,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,unidades_habitacionais_a_serem_entregues,bigint,bigint,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_aporte_adicional,text,double precision,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_contratado,text,double precision,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado,text,double precision,exato
gefus_anteriores_202512_snh_pmcmv_dados_prioritarios_af_ca_0001,historico_recente_202507_snh_pmcmv_dados_prioritarios_af_caixa,valor_desembolsado_do_ano_de_referencia,text,double precision,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,agente_financeiro,text,text,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,apf,bigint,text,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,codigo_ibge_do_municipio,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,data_da_previsao_da_entrega,text,timestamp without time zone,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,data_de_contratacao,text,timestamp without time zone,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,data_de_movimento,text,timestamp without time zone,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,detalhamento_da_situacao_do_empreendimento,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,detalhamento_da_situacao_do_empreendimento_em_janeiro_do_ano,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,exec,text,text,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,latitude_do_imovel,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,longitude_do_imovel,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,modalidade,text,text,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,municipio,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,nao_se_aplica,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,nome_empreendimento,text,text,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,obra_nao_iniciada,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_contratadas_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_contratadas_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_distratadas,bigint,text,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_distratadas_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_distratadas_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_entregues_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_entregues_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_vigentes_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,quantidade_de_uhs_vigentes_em_janeiro_do_ano_de_referencia,bigint,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,situacao_do_empreendimento,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,situacao_do_empreendimento_em_janeiro_do_ano_de_referencia,text,text,normalizado
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,uf,text,text,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,uhs_contratadas,bigint,text,exato
gefus_anteriores_2025_01_snh_pmcmv_dados_prioritarios_af_b,historico_recente_202411_snh_pmcmv_dados_prioritarios_af_bb,uhs_entregues,bigint,text,exato
